,precision,recall,f1-score,support
Benign,0.9920863658156861,0.9276179922429859,0.9587696760976575,198530.0
Attack,6.958458005705935e-05,0.0006802721088435374,0.00012625465564042673,1470.0
accuracy,0.920805,0.920805,0.920805,0.920805
macro avg,0.49607797519787156,0.46414913217591475,0.47944796537664897,200000.0
weighted avg,0.9847950424736043,0.920805,0.9517236469500586,200000.0
