,precision,recall,f1-score,support
Benign,0.9999122704409873,0.8549147660504353,0.9217460689725818,199979.0
Attack,0.0002067539627842867,0.2857142857142857,0.00041320891153885886,21.0
accuracy,0.854855,0.854855,0.854855,0.854855
macro avg,0.5000595122018858,0.5703145258823605,0.46107963894206033,200000.0
weighted avg,0.999807301361757,0.854855,0.9216493290222755,200000.0
