,precision,recall,f1-score,support
Benign,0.6466946482965706,0.9998525757693535,0.7854002610856108,373073.0
Attack,0.996637114032406,0.07406094807100763,0.13787619901541168,220089.0
accuracy,0.6563434609769337,0.6563434609769337,0.6563434609769337,0.6563434609769337
macro avg,0.8216658811644884,0.5369567619201806,0.46163823005051124,593162.0
weighted avg,0.7765385818953755,0.6563434609769337,0.5451405625597983,593162.0
