,precision,recall,f1-score,support
Benign,0.9997741848071539,0.9994231193691434,0.999598621264042,199348.0
Attack,0.8407202216066482,0.9309815950920245,0.883551673944687,652.0
accuracy,0.9992,0.9992,0.9992,0.9992
macro avg,0.920247203206901,0.9652023572305839,0.9415751476043646,200000.0
weighted avg,0.9992556688871203,0.9992,0.999220308215781,200000.0
