,precision,recall,f1-score,support
Benign,0.9999196762954707,0.9991472199369946,0.9995332988743971,199348.0
Attack,0.7890818858560794,0.9754601226993865,0.8724279835390947,652.0
accuracy,0.99907,0.99907,0.99907,0.99907
macro avg,0.894500781075775,0.9873036713181906,0.935980641206746,200000.0
weighted avg,0.9992323450986383,0.99907,0.9991189355464041,200000.0
