,precision,recall,f1-score,support
Benign,0.9902554200474223,0.9995253771736715,0.9948688052508053,198052.0
Attack,0.0,0.0,0.0,1948.0
accuracy,0.98979,0.98979,0.98979,0.98979
macro avg,0.49512771002371114,0.49976268858683576,0.49743440262540267,200000.0
weighted avg,0.9806103322561603,0.98979,0.9851787830876625,200000.0
