,precision,recall,f1-score,support
Benign,0.9734953121309523,0.9993569403008676,0.9862566193988701,189718.0
Attack,0.9767264402899657,0.4979575957984828,0.6596238082968308,10282.0
accuracy,0.97358,0.97358,0.97358,0.97358
macro avg,0.975110876210459,0.7486572680496753,0.8229402138478504,200000.0
weighted avg,0.9736614244296071,0.97358,0.9694644265801142,200000.0
