,precision,recall,f1-score,support
Benign,0.9998918837101186,0.9249271173473215,0.9609496967256763,199979.0
Attack,6.66045024643666e-05,0.047619047619047616,0.00013302294645826406,21.0
accuracy,0.924835,0.924835,0.924835,0.924835
macro avg,0.49997924410629146,0.48627308248318457,0.48054135983606727,200000.0
weighted avg,0.9997869020558018,0.924835,0.9608488109749295,200000.0
