,precision,recall,f1-score,support
Benign,0.9793306838094564,0.9992837598998294,0.9892066147740837,194069.0
Attack,0.9296914516944866,0.30989715056482886,0.4648457258472433,5931.0
accuracy,0.97884,0.97884,0.97884,0.97884
macro avg,0.9545110677519715,0.6545904552323292,0.7270261703106635,200000.0
weighted avg,0.977858632381087,0.97884,0.9736566926129583,200000.0
