,precision,recall,f1-score,support
Benign,0.990256199917968,0.9996061640377275,0.9949092151748606,198052.0
Attack,0.0,0.0,0.0,1948.0
accuracy,0.98987,0.98987,0.98987,0.98987
macro avg,0.495128099958984,0.49980308201886375,0.4974546075874303,200000.0
weighted avg,0.980611104530767,0.98987,0.9852187994190574,200000.0
