,precision,recall,f1-score,support
Benign,0.7289845326160054,0.9996263643662902,0.8431187831690039,125791.0
Attack,0.9982914061363967,0.3700494549178671,0.5399490743926777,74209.0
accuracy,0.766025,0.766025,0.766025,0.766025
macro avg,0.8636379693762011,0.6848379096420787,0.6915339287808409,200000.0
weighted avg,0.8289095015013789,0.766025,0.730629178576092,200000.0
