,precision,recall,f1-score,support
Benign,0.9840607343572497,0.9992631402421982,0.9916036732038669,196781.0
Attack,0.18994413407821228,0.01056228642435539,0.020011771630370805,3219.0
accuracy,0.98335,0.98335,0.98335,0.98335
macro avg,0.587002434217731,0.5049127133332768,0.5058077224171188,200000.0
weighted avg,0.9712794276757586,0.98335,0.9759659015480416,200000.0
