,precision,recall,f1-score,support
Benign,0.6586113002042205,0.999872804890652,0.7941318533531591,125791.0
Attack,0.9982281284606866,0.1214677464997507,0.21658116988430903,74209.0
accuracy,0.673945,0.673945,0.673945,0.673945
macro avg,0.8284197143324536,0.5606702756952013,0.5053565116187341,200000.0
weighted avg,0.7846244262446411,0.673945,0.5798345600054595,200000.0
