,precision,recall,f1-score,support
Benign,0.9902558587399645,0.999570819784703,0.9948915362329037,198052.0
Attack,0.0,0.0,0.0,1948.0
accuracy,0.989835,0.989835,0.989835,0.989835
macro avg,0.49512792936998223,0.4997854098923515,0.49744576811645186,200000.0
weighted avg,0.9806107666758372,0.989835,0.9852012926699951,200000.0
