,precision,recall,f1-score,support
Benign,0.6839323803763013,0.9989150482803515,0.8119456762749445,129038.0
Attack,0.9878619732963413,0.16056480933457343,0.27623157486423583,70962.0
accuracy,0.70146,0.70146,0.70146,0.70146
macro avg,0.8358971768363213,0.5797399288074625,0.5440886255695901,200000.0
weighted avg,0.7917696392402606,0.70146,0.621868955953411,200000.0
