,precision,recall,f1-score,support
Benign,0.9838503414427028,0.9993325529336866,0.9915310143170432,194772.0
Attack,0.9398982894128525,0.388867635807192,0.5501285347043702,5228.0
accuracy,0.983375,0.983375,0.983375,0.983375
macro avg,0.9618743154277776,0.6941000943704393,0.7708297745107067,200000.0
weighted avg,0.9827014348026425,0.983375,0.9799927534999678,200000.0
