,precision,recall,f1-score,support
Benign,0.989277245644053,0.9265467436839475,0.9568849911662658,194069.0
Attack,0.21834731589625486,0.6713876243466532,0.3295266468056935,5931.0
accuracy,0.91898,0.91898,0.91898,0.91898
macro avg,0.6038122807701539,0.7989671840153003,0.6432058189859796,200000.0
weighted avg,0.9664153185773819,0.91898,0.9382806794642529,200000.0
