,precision,recall,f1-score,support
Benign,0.9796730919839325,0.9990879532537397,0.9892852769500796,194069.0
Attack,0.9151079136690647,0.3216995447647951,0.47604790419161674,5931.0
accuracy,0.979,0.979,0.979,0.979
macro avg,0.9473905028264986,0.6603937490092674,0.7326665905708482,200000.0
weighted avg,0.9777584116210051,0.979,0.9740652226609274,200000.0
