,precision,recall,f1-score,support
Benign,0.9902568822023048,0.9996768525437764,0.9949445711931013,198052.0
Attack,0.0,0.0,0.0,1948.0
accuracy,0.98994,0.98994,0.98994,0.98994
macro avg,0.4951284411011524,0.4998384262718882,0.49747228559655066,200000.0
weighted avg,0.9806117801696543,0.98994,0.9852538110696806,200000.0
