,precision,recall,f1-score,support
Benign,0.999700455307932,0.9991677095246364,0.9994340114215896,167009.0
Attack,0.9957980652962515,0.99848443514898,0.9971394409044816,32991.0
accuracy,0.999055,0.999055,0.999055,0.999055
macro avg,0.9977492603020917,0.9988260723368082,0.9982867261630356,200000.0
weighted avg,0.9990567365635552,0.999055,0.99905551054194,200000.0
