,precision,recall,f1-score,support
Benign,0.6790153995136996,0.9998372572420527,0.8087724577174308,129038.0
Attack,0.9978987392435461,0.14054000732786562,0.24638075003705717,70962.0
accuracy,0.69495,0.69495,0.69495,0.69495
macro avg,0.8384570693786229,0.5701886322849592,0.527576603877244,200000.0
weighted avg,0.7921583972832464,0.69495,0.6092302559153574,200000.0
