,precision,recall,f1-score,support
Benign,0.742765125373821,0.9996903833054678,0.8522859254566572,64596.0
Attack,0.998468606431853,0.3683199638458931,0.5381313965004952,35404.0
accuracy,0.77616,0.77616,0.77616,0.77616
macro avg,0.870616865902837,0.6840051735756805,0.6952086609785761,100000.0
weighted avg,0.8332943858076067,0.77616,0.7410626560250176,100000.0
